admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat_type,taxoncode,previously_obs,month,season
ANTI,,,ANTI-0119,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,21.8999996185303,91.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,82737.0,False,7,Summer
ANTI,,,ANTI-0119,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Wood Thrush,Hylocichla mustelina,179777.0,,WOTH,True,True,21.8999996185303,91.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Grassland,87156.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,,ACFL,False,True,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,85824.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Singing,50.0,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,83803.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Calling,50.0,False,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166.0,,PIWO,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,84833.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,94228.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Wood Thrush,Hylocichla mustelina,179777.0,,WOTH,True,True,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,87156.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,88350.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,,WBNU,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,90935.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Visualization,50.0,False,Female,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,94257.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,84790.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,7.5 - 10 min,Singing,50.0,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,95286.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Calling,50.0,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,,CACH,False,True,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,265876.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,88350.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Warbling Vireo,Vireo gilvus,179023.0,,WAVI,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,93589.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Calling,50.0,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,95286.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Visualization,50.0,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,94257.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,84781.0,False,7,Summer
ANTI,,,ANTI-0108,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Calling,50.0,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,22.6000003814697,86.8000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94215.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,,CACH,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,265876.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,94228.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,7.5 - 10 min,Calling,50.0,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94215.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,7.5 - 10 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94228.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Singing,50.0,False,Male,Yellow-throated Vireo,Vireo flavifrons,179009.0,,YTVI,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,93573.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,95286.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,95286.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94257.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,,BGGN,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,88038.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,7.5 - 10 min,Calling,50.0,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,,YBCU,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,89102.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,83803.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,,GRSP,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,83867.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84781.0,False,7,Summer
ANTI,,,ANTI-0107,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,22.7999992370605,89.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,94257.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,94215.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Calling,50.0,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,,BGGN,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,88038.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Visualization,,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,95286.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Calling,50.0,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,,WBNU,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,90935.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,84781.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,,DOWO,False,True,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,84936.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,84790.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Singing,50.0,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,94257.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Calling,50.0,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,88350.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,7.5 - 10 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,94228.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,84781.0,False,7,Summer
ANTI,,,ANTI-0106,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,,BHCO,False,False,23.5,87.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,94215.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Wood Thrush,Hylocichla mustelina,179777.0,,WOTH,True,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,87156.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Calling,50.0,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,,YBCU,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,89102.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,88350.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,5 - 7.5 min,Singing,50.0,False,Male,Indigo Bunting,Passerina cyanea,179150.0,,INBU,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,94257.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,7.5 - 10 min,Visualization,,True,Undetermined,Tree Swallow,Tachycineta bicolor,178431.0,,TRES,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,87391.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Male,Field Sparrow,Spizella pusilla,179443.0,,FISP,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,84790.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,2.5 - 5 min,Singing,50.0,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,,MODO,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,82737.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84781.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,,BGGN,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,88038.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,7.5 - 10 min,Singing,50.0,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,,DOWO,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,84936.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,,ACFL,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,85824.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,,EATO,False,True,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,83803.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Visualization,50.0,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,,CHSP,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,84781.0,False,7,Summer
ANTI,,,ANTI-0091,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,,ETTI,False,False,23.7000007629395,88.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,266957.0,False,7,Summer
ANTI,,,ANTI-0079,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Singing,50.0,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,94228.0,False,7,Summer
ANTI,,,ANTI-0079,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Visualization,50.0,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,,NOCA,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,94228.0,False,7,Summer
ANTI,,,ANTI-0079,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,,AMGO,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,95286.0,False,7,Summer
ANTI,,,ANTI-0079,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,,CARW,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,88350.0,False,7,Summer
ANTI,,,ANTI-0079,Grassland,2018,2018-07-17,,,Elizabeth Oswald,3,0-2.5 min,Calling,50.0,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,,AMCR,False,False,23.6000003814697,89.9000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,87106.0,False,7,Summer
